payment_id,contract_id,payment_date,amount
P2872,C0447,2025-11-01,675.00
P2873,C0033,2025-11-02,555.00
P2874,C0053,2025-11-02,1650.00
P2875,C0058,2025-11-02,955.00
P2876,C0077,2025-11-02,1865.00
P2877,C0096,2025-11-02,1990.00
P2878,C0185,2025-11-02,625.00
P2879,C0186,2025-11-02,1155.00
P2880,C0210,2025-11-02,1575.00
P2881,C0226,2025-11-02,1240.00
P2882,C0267,2025-11-02,720.00
P2883,C0345,2025-11-02,470.00
P2884,C0375,2025-11-02,1460.00
P2885,C0397,2025-11-02,560.00
P2886,C0420,2025-11-02,1680.00
P2887,C0421,2025-11-02,420.00
P2888,C0438,2025-11-02,1795.00
P2889,C0069,2025-11-03,1090.00
P2890,C0082,2025-11-03,865.00
P2891,C0123,2025-11-03,960.00
P2892,C0168,2025-11-03,1775.00
P2893,C0169,2025-11-03,885.00
P2894,C0190,2025-11-03,870.00
P2895,C0204,2025-11-03,1235.00
P2896,C0249,2025-11-03,1255.00
P2897,C0287,2025-11-03,645.00
P2898,C0413,2025-11-03,835.00
P2899,C0443,2025-11-03,1325.00
P2900,C0054,2025-11-04,1140.00
P2901,C0080,2025-11-04,1750.00
P2902,C0145,2025-11-04,1810.00
P2903,C0197,2025-11-04,705.00
P2904,C0243,2025-11-04,1535.00
P2905,C0252,2025-11-04,840.00
P2906,C0278,2025-11-04,710.00
P2907,C0319,2025-11-04,1590.00
P2908,C0326,2025-11-04,990.00
P2909,C0442,2025-11-04,1570.00
P2910,C0018,2025-11-05,760.00
P2911,C0028,2025-11-05,1295.00
P2912,C0042,2025-11-05,2550.00
P2913,C0044,2025-11-05,1290.00
P2914,C0064,2025-11-05,525.00
P2915,C0076,2025-11-05,970.00
P2916,C0097,2025-11-05,665.00
P2917,C0115,2025-11-05,615.00
P2918,C0117,2025-11-05,1340.00
P2919,C0148,2025-11-05,1040.00
P2920,C0171,2025-11-05,1230.00
P2921,C0175,2025-11-05,325.00
P2922,C0199,2025-11-05,575.00
P2923,C0208,2025-11-05,1320.00
P2924,C0276,2025-11-05,1235.00
P2925,C0320,2025-11-05,330.00
P2926,C0336,2025-11-05,1150.00
P2927,C0342,2025-11-05,1420.00
P2928,C0349,2025-11-05,460.00
P2929,C0353,2025-11-05,960.00
P2930,C0379,2025-11-05,1205.00
P2931,C0382,2025-11-05,1115.00
P2932,C0385,2025-11-05,950.00
P2933,C0037,2025-11-06,450.00
P2934,C0079,2025-11-06,645.00
P2935,C0277,2025-11-06,340.00
P2936,C0331,2025-11-06,380.00
P2937,C0432,2025-11-06,3140.00
P2938,C0017,2025-11-07,1715.00
P2939,C0146,2025-11-07,1575.00
P2940,C0174,2025-11-07,1110.00
P2941,C0300,2025-11-07,395.00
P2942,C0337,2025-11-07,570.00
P2943,C0159,2025-11-08,975.00
P2944,C0170,2025-11-08,760.00
P2945,C0350,2025-11-08,1305.00
P2946,C0144,2025-11-09,1605.00
P2947,C0241,2025-11-09,1710.00
P2948,C0298,2025-11-09,680.00
P2949,C0362,2025-11-09,1085.00
P2950,C0038,2025-11-10,700.00
P2951,C0059,2025-11-10,585.00
P2952,C0094,2025-11-10,910.00
P2953,C0270,2025-11-11,400.00
P2954,C0371,2025-11-11,1075.00
P2955,C0013,2025-11-12,910.00
P2956,C0156,2025-11-12,860.00
P2957,C0178,2025-11-12,1660.00
P2958,C0220,2025-11-12,1710.00
P2959,C0392,2025-11-12,845.00
P2960,C0075,2025-11-13,520.00
P2961,C0110,2025-11-13,1020.00
P2962,C0152,2025-11-13,1850.00
P2963,C0307,2025-11-13,470.00
P2964,C0406,2025-11-13,910.00
P2965,C0434,2025-11-13,925.00
P2966,C0122,2025-11-14,500.00
P2967,C0328,2025-11-14,955.00
P2968,C0425,2025-11-14,1465.00
P2969,C0111,2025-11-15,1785.00
P2970,C0093,2025-11-16,720.00
P2971,C0255,2025-11-16,1340.00
P2972,C0341,2025-11-16,980.00
P2973,C0360,2025-11-16,535.00
P2974,C0129,2025-11-17,1630.00
P2975,C0233,2025-11-17,380.00
P2976,C0449,2025-11-17,910.00
P2977,C0048,2025-11-18,1860.00
P2978,C0225,2025-11-18,1460.00
P2979,C0347,2025-11-18,1145.00
P2980,C0219,2025-11-19,885.00
P2981,C0238,2025-11-19,530.00
P2982,C0056,2025-11-20,1470.00
P2983,C0415,2025-11-20,1075.00
P2984,C0418,2025-11-20,365.00
P2985,C0010,2025-11-25,1010.00
P2986,C0028,2025-11-25,1295.00
P2987,C0053,2025-11-25,1650.00
P2988,C0094,2025-11-25,910.00
P2989,C0114,2025-11-25,2650.00
P2990,C0142,2025-11-25,1230.00
P2991,C0148,2025-11-25,1040.00
P2992,C0167,2025-11-25,385.00
P2993,C0182,2025-11-25,1300.00
P2994,C0223,2025-11-25,525.00
P2995,C0233,2025-11-25,380.00
P2996,C0251,2025-11-25,1205.00
P2997,C0268,2025-11-25,860.00
P2998,C0269,2025-11-25,2480.00
P2999,C0287,2025-11-25,645.00
P3000,C0313,2025-11-25,825.00
P3001,C0325,2025-11-25,1960.00
P3002,C0328,2025-11-25,955.00
P3003,C0345,2025-11-25,470.00
P3004,C0348,2025-11-25,575.00
P3005,C0364,2025-11-25,1095.00
P3006,C0408,2025-11-25,730.00
P3007,C0421,2025-11-25,420.00
P3008,C0441,2025-11-25,1155.00
P3009,C0008,2025-11-26,540.00
P3010,C0041,2025-11-26,595.00
P3011,C0097,2025-11-26,665.00
P3012,C0129,2025-11-26,1630.00
P3013,C0141,2025-11-26,360.00
P3014,C0153,2025-11-26,275.00
P3015,C0181,2025-11-26,1050.00
P3016,C0191,2025-11-26,855.00
P3017,C0197,2025-11-26,705.00
P3018,C0206,2025-11-26,930.00
P3019,C0259,2025-11-26,1485.00
P3020,C0261,2025-11-26,1810.00
P3021,C0286,2025-11-26,1295.00
P3022,C0324,2025-11-26,425.00
P3023,C0326,2025-11-26,990.00
P3024,C0380,2025-11-26,1170.00
P3025,C0382,2025-11-26,1115.00
P3026,C0407,2025-11-26,1520.00
P3027,C0413,2025-11-26,835.00
P3028,C0414,2025-11-26,1020.00
P3029,C0056,2025-11-27,1470.00
P3030,C0069,2025-11-27,1090.00
P3031,C0075,2025-11-27,520.00
P3032,C0112,2025-11-27,365.00
P3033,C0133,2025-11-27,485.00
P3034,C0216,2025-11-27,1070.00
P3035,C0239,2025-11-27,3020.00
P3036,C0296,2025-11-27,875.00
P3037,C0338,2025-11-27,1220.00
P3038,C0349,2025-11-27,460.00
P3039,C0387,2025-11-27,1310.00
P3040,C0390,2025-11-27,435.00
P3041,C0002,2025-11-28,1355.00
P3042,C0051,2025-11-28,1465.00
P3043,C0078,2025-11-28,395.00
P3044,C0087,2025-11-28,585.00
P3045,C0124,2025-11-28,1900.00
P3046,C0194,2025-11-28,310.00
P3047,C0199,2025-11-28,575.00
P3048,C0250,2025-11-28,715.00
P3049,C0280,2025-11-28,435.00
P3050,C0290,2025-11-28,895.00
P3051,C0297,2025-11-28,815.00
P3052,C0318,2025-11-28,780.00
P3053,C0353,2025-11-28,960.00
P3054,C0362,2025-11-28,1085.00
P3055,C0411,2025-11-28,1610.00
P3056,C0037,2025-11-29,450.00
P3057,C0064,2025-11-29,525.00
P3058,C0086,2025-11-29,410.00
P3059,C0095,2025-11-29,810.00
P3060,C0110,2025-11-29,1020.00
P3061,C0122,2025-11-29,500.00
P3062,C0125,2025-11-29,1270.00
P3063,C0132,2025-11-29,1585.00
P3064,C0159,2025-11-29,975.00
P3065,C0168,2025-11-29,1775.00
P3066,C0190,2025-11-29,870.00
P3067,C0208,2025-11-29,1320.00
P3068,C0218,2025-11-29,520.00
P3069,C0241,2025-11-29,1710.00
P3070,C0243,2025-11-29,1535.00
P3071,C0249,2025-11-29,1255.00
P3072,C0275,2025-11-29,1770.00
P3073,C0289,2025-11-29,570.00
P3074,C0352,2025-11-29,1310.00
P3075,C0401,2025-11-29,945.00
P3076,C0042,2025-11-30,1275.00
P3077,C0060,2025-11-30,725.00
P3078,C0076,2025-11-30,970.00
P3079,C0077,2025-11-30,1865.00
P3080,C0093,2025-11-30,720.00
P3081,C0107,2025-11-30,1130.00
P3082,C0111,2025-11-30,1785.00
P3083,C0115,2025-11-30,615.00
P3084,C0121,2025-11-30,1255.00
P3085,C0217,2025-11-30,645.00
P3086,C0229,2025-11-30,335.00
P3087,C0240,2025-11-30,410.00
P3088,C0265,2025-11-30,1000.00
P3089,C0355,2025-11-30,605.00
P3090,C0357,2025-11-30,3670.00
P3091,C0370,2025-11-30,1140.00
P3092,C0428,2025-11-30,695.00
P3093,C0431,2025-11-30,1060.00
P3094,C0438,2025-11-30,1795.00
P3095,C0079,2025-12-01,645.00
P3096,C0123,2025-12-01,960.00
P3097,C0176,2025-12-01,3230.00
P3098,C0186,2025-12-01,1155.00
P3099,C0214,2025-12-01,975.00
P3100,C0219,2025-12-01,885.00
P3101,C0238,2025-12-01,530.00
P3102,C0255,2025-12-01,1340.00
P3103,C0322,2025-12-01,1140.00
P3104,C0334,2025-12-01,1080.00
P3105,C0350,2025-12-01,1305.00
P3106,C0356,2025-12-01,510.00
P3107,C0381,2025-12-01,975.00
P3108,C0398,2025-12-01,840.00
P3109,C0003,2025-12-02,940.00
P3110,C0017,2025-12-02,1715.00
P3111,C0039,2025-12-02,470.00
P3112,C0108,2025-12-02,500.00
P3113,C0170,2025-12-02,760.00
P3114,C0193,2025-12-02,1195.00
P3115,C0235,2025-12-02,1125.00
P3116,C0299,2025-12-02,1670.00
P3117,C0332,2025-12-02,710.00
P3118,C0425,2025-12-02,1465.00
P3119,C0044,2025-12-03,1290.00
P3120,C0059,2025-12-03,585.00
P3121,C0067,2025-12-03,300.00
P3122,C0068,2025-12-03,1680.00
P3123,C0080,2025-12-03,1750.00
P3124,C0092,2025-12-03,370.00
P3125,C0169,2025-12-03,885.00
P3126,C0175,2025-12-03,325.00
P3127,C0192,2025-12-03,740.00
P3128,C0221,2025-12-03,345.00
P3129,C0226,2025-12-03,620.00
P3130,C0298,2025-12-03,680.00
P3131,C0307,2025-12-03,470.00
P3132,C0347,2025-12-03,1145.00
P3133,C0360,2025-12-03,535.00
P3134,C0375,2025-12-03,1460.00
P3135,C0383,2025-12-03,1200.00
P3136,C0419,2025-12-03,680.00
P3137,C0427,2025-12-03,345.00
P3138,C0442,2025-12-03,1570.00
P3139,C0443,2025-12-03,1325.00
P3140,C0011,2025-12-04,1130.00
P3141,C0012,2025-12-04,1845.00
P3142,C0015,2025-12-04,1025.00
P3143,C0016,2025-12-04,550.00
P3144,C0031,2025-12-04,1505.00
P3145,C0073,2025-12-04,1235.00
P3146,C0101,2025-12-04,435.00
P3147,C0128,2025-12-04,2020.00
P3148,C0156,2025-12-04,860.00
P3149,C0157,2025-12-04,550.00
P3150,C0164,2025-12-04,1150.00
P3151,C0187,2025-12-04,1365.00
P3152,C0204,2025-12-04,1235.00
P3153,C0224,2025-12-04,1130.00
P3154,C0271,2025-12-04,1410.00
P3155,C0305,2025-12-04,770.00
P3156,C0319,2025-12-04,1590.00
P3157,C0320,2025-12-04,330.00
P3158,C0323,2025-12-04,1100.00
P3159,C0339,2025-12-04,700.00
P3160,C0351,2025-12-04,1105.00
P3161,C0359,2025-12-04,1310.00
P3162,C0374,2025-12-04,1805.00
P3163,C0377,2025-12-04,1235.00
P3164,C0379,2025-12-04,1205.00
P3165,C0397,2025-12-04,560.00
P3166,C0418,2025-12-04,365.00
P3167,C0432,2025-12-04,1570.00
P3168,C0449,2025-12-04,910.00
P3169,C0013,2025-12-05,910.00
P3170,C0048,2025-12-05,1860.00
P3171,C0066,2025-12-05,1200.00
P3172,C0070,2025-12-05,980.00
P3173,C0082,2025-12-05,865.00
P3174,C0089,2025-12-05,755.00
P3175,C0117,2025-12-05,1340.00
P3176,C0130,2025-12-05,815.00
P3177,C0210,2025-12-05,1575.00
P3178,C0220,2025-12-05,1710.00
P3179,C0222,2025-12-05,1280.00
P3180,C0225,2025-12-05,730.00
P3181,C0253,2025-12-05,860.00
P3182,C0267,2025-12-05,720.00
P3183,C0270,2025-12-05,400.00
P3184,C0278,2025-12-05,710.00
P3185,C0293,2025-12-05,1360.00
P3186,C0312,2025-12-05,925.00
P3187,C0337,2025-12-05,570.00
P3188,C0363,2025-12-05,1745.00
P3189,C0369,2025-12-05,1175.00
P3190,C0434,2025-12-05,925.00
P3191,C0120,2025-12-06,915.00
P3192,C0151,2025-12-06,1670.00
P3193,C0152,2025-12-06,1850.00
P3194,C0166,2025-12-06,495.00
P3195,C0246,2025-12-06,1015.00
P3196,C0315,2025-12-06,490.00
P3197,C0415,2025-12-06,1075.00
P3198,C0014,2025-12-07,1185.00
P3199,C0019,2025-12-07,1285.00
P3200,C0174,2025-12-07,1110.00
P3201,C0331,2025-12-07,380.00
P3202,C0394,2025-12-07,350.00
P3203,C0030,2025-12-08,615.00
P3204,C0033,2025-12-08,555.00
P3205,C0393,2025-12-08,1595.00
P3206,C0055,2025-12-09,885.00
P3207,C0126,2025-12-10,965.00
P3208,C0018,2025-12-11,760.00
P3209,C0038,2025-12-11,700.00
P3210,C0096,2025-12-11,1990.00
P3211,C0292,2025-12-11,775.00
P3212,C0342,2025-12-11,1420.00
P3213,C0389,2025-12-11,465.00
P3214,C0447,2025-12-11,675.00
P3215,C0090,2025-12-12,640.00
P3216,C0341,2025-12-12,980.00
P3217,C0385,2025-12-12,950.00
P3218,C0178,2025-12-13,830.00
P3219,C0336,2025-12-13,575.00
P3220,C0448,2025-12-13,1055.00
P3221,C0306,2025-12-14,980.00
P3222,C0006,2025-12-15,650.00
P3223,C0054,2025-12-15,1140.00
P3224,C0131,2025-12-16,405.00
P3225,C0309,2025-12-16,820.00
P3226,C0311,2025-12-16,570.00
P3227,C0400,2025-12-16,585.00
P3228,C0029,2025-12-17,1390.00
P3229,C0433,2025-12-17,825.00
P3230,C0264,2025-12-18,940.00
P3231,C0396,2025-12-18,1465.00
P3232,C0445,2025-12-18,790.00
P3233,C0058,2025-12-19,955.00
P3234,C0295,2025-12-19,2470.00
P3235,C0300,2025-12-19,395.00
P3236,C0361,2025-12-19,475.00
P3237,C0391,2025-12-19,825.00
P3238,C0032,2025-12-20,385.00
P3239,C0173,2025-12-20,870.00
P3240,C0252,2025-12-20,840.00
P3241,C0017,2025-12-25,1715.00
P3242,C0031,2025-12-25,1505.00
P3243,C0041,2025-12-25,595.00
P3244,C0079,2025-12-25,645.00
P3245,C0123,2025-12-25,960.00
P3246,C0145,2025-12-25,3620.00
P3247,C0178,2025-12-25,830.00
P3248,C0182,2025-12-25,1300.00
P3249,C0261,2025-12-25,1810.00
P3250,C0295,2025-12-25,1235.00
P3251,C0299,2025-12-25,1670.00
P3252,C0305,2025-12-25,770.00
P3253,C0311,2025-12-25,570.00
P3254,C0347,2025-12-25,1145.00
P3255,C0030,2025-12-26,615.00
P3256,C0032,2025-12-26,385.00
P3257,C0051,2025-12-26,1465.00
P3258,C0070,2025-12-26,490.00
P3259,C0097,2025-12-26,665.00
P3260,C0108,2025-12-26,500.00
P3261,C0132,2025-12-26,1585.00
P3262,C0153,2025-12-26,275.00
P3263,C0171,2025-12-26,2460.00
P3264,C0175,2025-12-26,325.00
P3265,C0181,2025-12-26,1050.00
P3266,C0197,2025-12-26,705.00
P3267,C0270,2025-12-26,400.00
P3268,C0286,2025-12-26,1295.00
P3269,C0287,2025-12-26,645.00
P3270,C0289,2025-12-26,570.00
P3271,C0306,2025-12-26,980.00
P3272,C0319,2025-12-26,1590.00
P3273,C0325,2025-12-26,1960.00
P3274,C0338,2025-12-26,1220.00
P3275,C0353,2025-12-26,960.00
P3276,C0356,2025-12-26,510.00
P3277,C0359,2025-12-26,1310.00
P3278,C0377,2025-12-26,1235.00
P3279,C0441,2025-12-26,1155.00
P3280,C0443,2025-12-26,1325.00
P3281,C0010,2025-12-27,1010.00
P3282,C0015,2025-12-27,1025.00
P3283,C0033,2025-12-27,555.00
P3284,C0055,2025-12-27,885.00
P3285,C0067,2025-12-27,300.00
P3286,C0128,2025-12-27,2020.00
P3287,C0163,2025-12-27,4050.00
P3288,C0246,2025-12-27,1015.00
P3289,C0250,2025-12-27,715.00
P3290,C0328,2025-12-27,955.00
P3291,C0360,2025-12-27,535.00
P3292,C0380,2025-12-27,1170.00
P3293,C0012,2025-12-28,1845.00
P3294,C0077,2025-12-28,1865.00
P3295,C0078,2025-12-28,395.00
P3296,C0082,2025-12-28,865.00
P3297,C0095,2025-12-28,810.00
P3298,C0117,2025-12-28,1340.00
P3299,C0125,2025-12-28,1270.00
P3300,C0152,2025-12-28,1850.00
P3301,C0210,2025-12-28,1575.00
P3302,C0216,2025-12-28,1070.00
P3303,C0233,2025-12-28,380.00
P3304,C0251,2025-12-28,1205.00
P3305,C0252,2025-12-28,840.00
P3306,C0278,2025-12-28,710.00
P3307,C0290,2025-12-28,895.00
P3308,C0296,2025-12-28,875.00
P3309,C0298,2025-12-28,680.00
P3310,C0331,2025-12-28,380.00
P3311,C0332,2025-12-28,710.00
P3312,C0345,2025-12-28,470.00
P3313,C0371,2025-12-28,2150.00
P3314,C0392,2025-12-28,1690.00
P3315,C0396,2025-12-28,1465.00
P3316,C0420,2025-12-28,3360.00
P3317,C0421,2025-12-28,420.00
P3318,C0422,2025-12-28,1060.00
P3319,C0427,2025-12-28,345.00
P3320,C0448,2025-12-28,1055.00
P3321,C0038,2025-12-29,700.00
P3322,C0073,2025-12-29,1235.00
P3323,C0101,2025-12-29,435.00
P3324,C0120,2025-12-29,915.00
P3325,C0167,2025-12-29,385.00
P3326,C0208,2025-12-29,1320.00
P3327,C0214,2025-12-29,975.00
P3328,C0222,2025-12-29,1280.00
P3329,C0225,2025-12-29,730.00
P3330,C0239,2025-12-29,1510.00
P3331,C0249,2025-12-29,1255.00
P3332,C0293,2025-12-29,1360.00
P3333,C0336,2025-12-29,575.00
P3334,C0363,2025-12-29,1745.00
P3335,C0440,2025-12-29,920.00
P3336,C0047,2025-12-30,950.00
P3337,C0096,2025-12-30,1990.00
P3338,C0130,2025-12-30,815.00
P3339,C0148,2025-12-30,1040.00
P3340,C0193,2025-12-30,1195.00
P3341,C0196,2025-12-30,2270.00
P3342,C0217,2025-12-30,645.00
P3343,C0235,2025-12-30,1125.00
P3344,C0241,2025-12-30,1710.00
P3345,C0268,2025-12-30,860.00
P3346,C0280,2025-12-30,435.00
P3347,C0389,2025-12-30,465.00
P3348,C0393,2025-12-30,1595.00
P3349,C0019,2025-12-31,1285.00
P3350,C0029,2025-12-31,1390.00
P3351,C0064,2025-12-31,525.00
P3352,C0121,2025-12-31,1255.00
P3353,C0122,2025-12-31,500.00
P3354,C0124,2025-12-31,950.00
P3355,C0156,2025-12-31,860.00
P3356,C0176,2025-12-31,1615.00
P3357,C0219,2025-12-31,885.00
P3358,C0253,2025-12-31,860.00
P3359,C0265,2025-12-31,1000.00
P3360,C0275,2025-12-31,885.00
P3361,C0374,2025-12-31,1805.00
P3362,C0431,2025-12-31,1060.00
P3363,C0131,2026-01-01,405.00
P3364,C0144,2026-01-01,3210.00
P3365,C0173,2026-01-01,435.00
P3366,C0190,2026-01-01,870.00
P3367,C0192,2026-01-01,740.00
P3368,C0221,2026-01-01,345.00
P3369,C0307,2026-01-01,470.00
P3370,C0348,2026-01-01,575.00
P3371,C0381,2026-01-01,975.00
P3372,C0390,2026-01-01,435.00
P3373,C0058,2026-01-02,955.00
P3374,C0141,2026-01-02,360.00
P3375,C0142,2026-01-02,615.00
P3376,C0146,2026-01-02,3150.00
P3377,C0168,2026-01-02,1775.00
P3378,C0255,2026-01-02,1340.00
P3379,C0259,2026-01-02,1485.00
P3380,C0315,2026-01-02,490.00
P3381,C0339,2026-01-02,700.00
P3382,C0341,2026-01-02,980.00
P3383,C0352,2026-01-02,1310.00
P3384,C0370,2026-01-02,1140.00
P3385,C0442,2026-01-02,1570.00
P3386,C0016,2026-01-03,550.00
P3387,C0028,2026-01-03,1295.00
P3388,C0179,2026-01-03,1760.00
P3389,C0186,2026-01-03,1155.00
P3390,C0220,2026-01-03,1710.00
P3391,C0229,2026-01-03,335.00
P3392,C0267,2026-01-03,720.00
P3393,C0318,2026-01-03,780.00
P3394,C0321,2026-01-03,2550.00
P3395,C0323,2026-01-03,1100.00
P3396,C0324,2026-01-03,425.00
P3397,C0411,2026-01-03,1610.00
P3398,C0438,2026-01-03,1795.00
P3399,C0003,2026-01-04,470.00
P3400,C0013,2026-01-04,910.00
P3401,C0045,2026-01-04,3300.00
P3402,C0115,2026-01-04,615.00
P3403,C0157,2026-01-04,550.00
P3404,C0187,2026-01-04,1365.00
P3405,C0224,2026-01-04,1130.00
P3406,C0226,2026-01-04,620.00
P3407,C0264,2026-01-04,940.00
P3408,C0327,2026-01-04,1160.00
P3409,C0334,2026-01-04,1080.00
P3410,C0337,2026-01-04,570.00
P3411,C0369,2026-01-04,1175.00
P3412,C0391,2026-01-04,825.00
P3413,C0407,2026-01-04,1520.00
P3414,C0419,2026-01-04,680.00
P3415,C0425,2026-01-04,1465.00
P3416,C0006,2026-01-05,650.00
P3417,C0027,2026-01-05,1690.00
P3418,C0039,2026-01-05,470.00
P3419,C0053,2026-01-05,1650.00
P3420,C0054,2026-01-05,1140.00
P3421,C0060,2026-01-05,725.00
P3422,C0105,2026-01-05,1460.00
P3423,C0166,2026-01-05,495.00
P3424,C0174,2026-01-05,1110.00
P3425,C0191,2026-01-05,855.00
P3426,C0269,2026-01-05,1240.00
P3427,C0326,2026-01-05,990.00
P3428,C0342,2026-01-05,1420.00
P3429,C0351,2026-01-05,1105.00
P3430,C0355,2026-01-05,605.00
P3431,C0375,2026-01-05,1460.00
P3432,C0406,2026-01-05,1820.00
P3433,C0408,2026-01-05,730.00
P3434,C0414,2026-01-05,1020.00
P3435,C0433,2026-01-05,825.00
P3436,C0048,2026-01-06,1860.00
P3437,C0080,2026-01-06,1750.00
P3438,C0129,2026-01-06,1630.00
P3439,C0223,2026-01-06,525.00
P3440,C0428,2026-01-06,695.00
P3441,C0002,2026-01-07,1355.00
P3442,C0075,2026-01-07,520.00
P3443,C0092,2026-01-07,370.00
P3444,C0415,2026-01-07,1075.00
P3445,C0107,2026-01-08,1130.00
P3446,C0218,2026-01-08,520.00
P3447,C0401,2026-01-08,945.00
P3448,C0018,2026-01-09,760.00
P3449,C0170,2026-01-09,760.00
P3450,C0271,2026-01-09,1410.00
P3451,C0066,2026-01-10,1200.00
P3452,C0094,2026-01-10,910.00
P3453,C0133,2026-01-10,485.00
P3454,C0297,2026-01-10,815.00
P3455,C0313,2026-01-10,825.00
P3456,C0418,2026-01-10,365.00
P3457,C0044,2026-01-11,1290.00
P3458,C0206,2026-01-11,930.00
P3459,C0300,2026-01-11,395.00
P3460,C0361,2026-01-11,475.00
P3461,C0068,2026-01-12,1680.00
P3462,C0114,2026-01-12,1325.00
P3463,C0008,2026-01-13,540.00
P3464,C0086,2026-01-13,410.00
P3465,C0238,2026-01-13,530.00
P3466,C0322,2026-01-13,1140.00
P3467,C0385,2026-01-14,950.00
P3468,C0056,2026-01-15,1470.00
P3469,C0042,2026-01-16,1275.00
P3470,C0089,2026-01-16,755.00
P3471,C0169,2026-01-16,885.00
P3472,C0432,2026-01-16,1570.00
P3473,C0069,2026-01-17,1090.00
P3474,C0110,2026-01-17,1020.00
P3475,C0320,2026-01-17,330.00
P3476,C0387,2026-01-17,1310.00
P3477,C0400,2026-01-17,585.00
P3478,C0434,2026-01-17,925.00
P3479,C0087,2026-01-18,585.00
P3480,C0111,2026-01-18,1785.00
P3481,C0151,2026-01-19,1670.00
P3482,C0312,2026-01-19,925.00
P3483,C0382,2026-01-19,1115.00
P3484,C0160,2026-01-20,980.00
P3485,C0357,2026-01-20,1835.00
